order_item_id,order_id,line_number,sku,quantity,unit_price,discount_amount,tax_amount,extended_amount,item_status
ITEM0017985,ORD011056,1,SKU0123,1,161.56,16.16,14.91,160.31,fulfilled
ITEM0017986,ORD011056,2,SKU0081,1,95.44,0.0,8.1,103.54,fulfilled
ITEM0017987,ORD011056,3,SKU0183,2,243.33,48.67,40.9,478.89,fulfilled
ITEM0017988,ORD011056,4,SKU0122,1,29.75,2.38,2.58,29.95,fulfilled
ITEM0017989,ORD011057,1,SKU0048,1,86.63,8.66,6.08,84.05,fulfilled
ITEM0017990,ORD011058,1,SKU0153,1,2266.61,226.66,186.32,2226.27,fulfilled
ITEM0017991,ORD011059,1,SKU0030,1,1778.82,0.0,141.71,1920.53,fulfilled
ITEM0017992,ORD011059,2,SKU0137,1,1768.67,0.0,171.51,1940.18,fulfilled
ITEM0017993,ORD011060,1,SKU0133,2,28.89,0.0,4.51,62.29,fulfilled
ITEM0017994,ORD011061,1,SKU0174,2,115.26,23.05,17.16,224.63,fulfilled
ITEM0017995,ORD011062,1,SKU0210,3,130.24,31.26,33.53,392.99,fulfilled
ITEM0017996,ORD011062,2,SKU0018,5,56.81,22.72,21.94,283.27,fulfilled
ITEM0017997,ORD011063,1,SKU0118,1,351.92,35.19,25.81,342.54,fulfilled
ITEM0017998,ORD011063,2,SKU0178,1,1037.18,0.0,90.69,1127.87,fulfilled
ITEM0017999,ORD011064,1,SKU0171,1,607.05,0.0,49.61,656.66,fulfilled
ITEM0018000,ORD011065,1,SKU0101,1,919.07,0.0,66.12,985.19,fulfilled
ITEM0018001,ORD011066,1,SKU0208,1,118.43,11.84,8.83,115.42,fulfilled
ITEM0018002,ORD011067,1,SKU0189,1,324.87,16.24,28.43,337.06,fulfilled
ITEM0018003,ORD011068,1,SKU0008,3,38.45,0.0,9.55,124.9,fulfilled
ITEM0018004,ORD011069,1,SKU0114,2,165.22,0.0,34.37,364.81,fulfilled
ITEM0018005,ORD011069,2,SKU0144,3,168.14,25.22,44.85,524.05,fulfilled
ITEM0018006,ORD011069,3,SKU0134,2,76.92,0.0,14.6,168.44,fulfilled
ITEM0018007,ORD011069,4,SKU0023,1,681.33,0.0,64.23,745.56,fulfilled
ITEM0018008,ORD011070,1,SKU0021,1,1580.9,0.0,165.06,1745.96,fulfilled
ITEM0018009,ORD011070,2,SKU0193,3,267.03,40.05,66.67,827.71,fulfilled
ITEM0018010,ORD011071,1,SKU0078,1,336.58,33.66,30.92,333.84,fulfilled
ITEM0018011,ORD011071,2,SKU0093,1,383.43,0.0,34.58,418.01,fulfilled
ITEM0018012,ORD011072,1,SKU0097,2,151.91,24.31,21.18,300.69,fulfilled
ITEM0018013,ORD011072,2,SKU0151,1,456.89,22.84,33.62,467.67,fulfilled
ITEM0018014,ORD011073,1,SKU0037,1,1548.83,154.88,135.26,1529.21,fulfilled
ITEM0018015,ORD011073,2,SKU0198,1,482.86,38.63,46.33,490.56,fulfilled
ITEM0018016,ORD011073,3,SKU0153,1,2037.03,0.0,143.44,2180.47,fulfilled
ITEM0018017,ORD011074,1,SKU0195,2,232.29,0.0,38.14,502.72,fulfilled
ITEM0018018,ORD011075,1,SKU0007,1,29.51,2.95,2.09,28.65,fulfilled
ITEM0018019,ORD011075,2,SKU0051,1,837.22,41.86,55.91,851.27,fulfilled
ITEM0018020,ORD011076,1,SKU0150,1,96.39,9.64,7.0,93.75,fulfilled
ITEM0018021,ORD011077,1,SKU0081,3,92.12,22.11,21.71,275.96,fulfilled
ITEM0018022,ORD011078,1,SKU0117,1,277.23,0.0,24.11,301.34,fulfilled
ITEM0018023,ORD011079,1,SKU0185,1,90.04,9.0,7.77,88.81,fulfilled
ITEM0018024,ORD011080,1,SKU0169,3,144.56,0.0,33.3,466.98,fulfilled
ITEM0018025,ORD011081,1,SKU0164,1,35.09,2.81,2.94,35.22,fulfilled
ITEM0018026,ORD011082,1,SKU0150,2,90.52,18.1,15.39,178.33,fulfilled
ITEM0018027,ORD011083,1,SKU0210,2,137.57,0.0,23.57,298.71,fulfilled
ITEM0018028,ORD011083,2,SKU0004,1,78.87,0.0,5.87,84.74,fulfilled
ITEM0018029,ORD011084,1,SKU0068,1,77.16,0.0,5.66,82.82,fulfilled
ITEM0018030,ORD011085,1,SKU0112,1,1526.1,0.0,129.65,1655.75,fulfilled
ITEM0018031,ORD011085,2,SKU0040,3,91.46,0.0,22.13,296.51,fulfilled
ITEM0018032,ORD011085,3,SKU0085,3,86.71,0.0,24.85,284.98,fulfilled
ITEM0018033,ORD011085,4,SKU0142,1,45.53,2.28,3.56,46.81,fulfilled
ITEM0018034,ORD011086,1,SKU0147,1,1878.82,0.0,163.89,2042.71,fulfilled
ITEM0018035,ORD011086,2,SKU0148,2,134.99,0.0,28.09,298.07,fulfilled
ITEM0018036,ORD011087,1,SKU0011,1,116.75,0.0,9.19,125.94,fulfilled
ITEM0018037,ORD011088,1,SKU0035,1,493.07,0.0,37.34,530.41,fulfilled
ITEM0018038,ORD011089,1,SKU0141,1,406.52,0.0,30.61,437.13,fulfilled
ITEM0018039,ORD011089,2,SKU0179,1,1231.23,0.0,102.95,1334.18,fulfilled
ITEM0018040,ORD011090,1,SKU0182,2,252.89,0.0,49.3,555.08,fulfilled
ITEM0018041,ORD011091,1,SKU0036,1,134.65,10.77,11.47,135.35,fulfilled
ITEM0018042,ORD011091,2,SKU0087,1,141.67,11.33,12.75,143.09,fulfilled
ITEM0018043,ORD011091,3,SKU0113,1,635.38,0.0,53.91,689.29,fulfilled
ITEM0018044,ORD011092,1,SKU0117,1,294.55,23.56,27.46,298.45,fulfilled
ITEM0018045,ORD011092,2,SKU0076,3,34.03,8.17,7.44,101.36,fulfilled
ITEM0018046,ORD011092,3,SKU0093,1,465.65,37.25,39.21,467.61,fulfilled
ITEM0018047,ORD011093,1,SKU0196,1,384.44,38.44,28.93,374.93,fulfilled
ITEM0018048,ORD011094,1,SKU0176,3,210.92,50.62,53.19,635.33,fulfilled
ITEM0018049,ORD011095,1,SKU0041,1,1021.41,0.0,92.31,1113.72,fulfilled
ITEM0018050,ORD011095,2,SKU0204,1,28.73,0.0,2.63,31.36,fulfilled
ITEM0018051,ORD011095,3,SKU0193,1,273.62,0.0,21.42,295.04,fulfilled
ITEM0018052,ORD011096,1,SKU0182,3,264.67,0.0,68.2,862.21,fulfilled
ITEM0018053,ORD011096,2,SKU0089,1,255.31,25.53,17.42,247.2,fulfilled
ITEM0018054,ORD011096,3,SKU0178,1,1142.43,114.24,82.48,1110.67,fulfilled
ITEM0018055,ORD011097,1,SKU0183,1,252.67,0.0,23.42,276.09,fulfilled
ITEM0018056,ORD011097,2,SKU0093,1,429.42,42.94,29.95,416.43,fulfilled
ITEM0018057,ORD011098,1,SKU0124,1,1105.86,0.0,95.31,1201.17,backordered
ITEM0018058,ORD011099,1,SKU0200,1,382.94,38.29,29.16,373.81,fulfilled
ITEM0018059,ORD011100,1,SKU0017,3,276.39,41.46,55.75,843.46,fulfilled
ITEM0018060,ORD011101,1,SKU0051,1,890.95,0.0,65.57,956.52,fulfilled
ITEM0018061,ORD011101,2,SKU0047,1,1749.63,174.96,141.08,1715.75,fulfilled
ITEM0018062,ORD011102,1,SKU0017,1,299.9,0.0,21.81,321.71,fulfilled
ITEM0018063,ORD011103,1,SKU0158,1,783.4,0.0,71.93,855.33,fulfilled
ITEM0018064,ORD011104,1,SKU0036,3,140.76,21.11,31.74,432.91,backordered
ITEM0018065,ORD011104,2,SKU0218,1,118.88,0.0,11.55,130.43,fulfilled
ITEM0018066,ORD011105,1,SKU0013,1,357.59,0.0,30.88,388.47,fulfilled
ITEM0018067,ORD011105,2,SKU0120,1,1395.05,0.0,104.47,1499.52,fulfilled
ITEM0018068,ORD011106,1,SKU0131,2,54.82,0.0,10.68,120.32,backordered
ITEM0018069,ORD011107,1,SKU0119,1,142.46,0.0,11.05,153.51,fulfilled
ITEM0018070,ORD011108,1,SKU0199,3,78.62,11.79,21.92,245.99,fulfilled
ITEM0018071,ORD011109,1,SKU0176,1,235.08,11.75,17.64,240.97,fulfilled
ITEM0018072,ORD011110,1,SKU0176,1,246.54,24.65,18.84,240.73,fulfilled
ITEM0018073,ORD011111,1,SKU0103,1,318.8,31.88,30.08,317.0,fulfilled
ITEM0018074,ORD011111,2,SKU0104,1,1460.67,0.0,122.85,1583.52,fulfilled
ITEM0018075,ORD011112,1,SKU0112,1,1709.87,0.0,160.99,1870.86,fulfilled
ITEM0018076,ORD011112,2,SKU0075,1,140.45,0.0,11.61,152.06,fulfilled
ITEM0018077,ORD011113,1,SKU0001,3,232.36,0.0,67.65,764.73,fulfilled
ITEM0018078,ORD011113,2,SKU0063,3,230.64,0.0,67.89,759.81,backordered
ITEM0018079,ORD011114,1,SKU0219,3,19.94,4.79,4.42,59.45,fulfilled
ITEM0018080,ORD011115,1,SKU0179,1,1244.3,99.54,85.58,1230.34,fulfilled
ITEM0018081,ORD011115,2,SKU0054,1,339.62,0.0,31.5,371.12,fulfilled
ITEM0018082,ORD011116,1,SKU0109,1,1020.41,0.0,82.63,1103.04,fulfilled
ITEM0018083,ORD011117,1,SKU0167,3,28.18,0.0,6.92,91.46,fulfilled
ITEM0018084,ORD011118,1,SKU0197,1,300.33,0.0,22.1,322.43,fulfilled
ITEM0018085,ORD011118,2,SKU0003,3,122.11,0.0,37.13,403.46,fulfilled
ITEM0018086,ORD011119,1,SKU0097,3,148.47,0.0,39.73,485.14,fulfilled
ITEM0018087,ORD011120,1,SKU0214,3,50.46,0.0,12.04,163.42,fulfilled
ITEM0018088,ORD011121,1,SKU0215,3,53.24,7.99,11.86,163.59,backordered
ITEM0018089,ORD011122,1,SKU0085,3,88.99,13.35,19.87,273.49,fulfilled
ITEM0018090,ORD011123,1,SKU0092,2,64.84,0.0,12.27,141.95,fulfilled
ITEM0018091,ORD011123,2,SKU0053,1,1995.33,199.53,143.27,1939.07,fulfilled
ITEM0018092,ORD011124,1,SKU0103,1,302.7,0.0,29.62,332.32,fulfilled
ITEM0018093,ORD011124,2,SKU0001,3,211.82,0.0,52.96,688.42,fulfilled
ITEM0018094,ORD011124,3,SKU0039,1,1162.69,0.0,91.71,1254.4,fulfilled
ITEM0018095,ORD011125,1,SKU0094,2,16.0,0.0,3.13,35.13,fulfilled
ITEM0018096,ORD011125,2,SKU0072,1,1994.74,0.0,142.24,2136.98,fulfilled
ITEM0018097,ORD011126,1,SKU0006,2,37.64,7.53,5.05,72.8,fulfilled
ITEM0018098,ORD011126,2,SKU0178,1,1044.99,104.5,75.61,1016.1,fulfilled
ITEM0018099,ORD011127,1,SKU0198,1,431.85,0.0,43.72,475.57,fulfilled
ITEM0018100,ORD011127,2,SKU0213,3,31.31,4.7,8.35,97.58,fulfilled
ITEM0018101,ORD011128,1,SKU0162,2,55.82,0.0,8.76,120.4,fulfilled
ITEM0018102,ORD011128,2,SKU0026,3,114.93,0.0,24.92,369.71,fulfilled
ITEM0018103,ORD011128,3,SKU0007,2,25.43,5.09,4.26,50.03,fulfilled
ITEM0018104,ORD011129,1,SKU0044,1,509.24,50.92,34.67,492.99,fulfilled
ITEM0018105,ORD011130,1,SKU0205,1,89.85,7.19,8.06,90.72,fulfilled
ITEM0018106,ORD011131,1,SKU0212,2,271.25,43.4,42.45,541.55,fulfilled
ITEM0018107,ORD011132,1,SKU0214,3,52.27,0.0,13.77,170.58,backordered
ITEM0018108,ORD011133,1,SKU0053,1,1777.11,0.0,140.14,1917.25,backordered
ITEM0018109,ORD011134,1,SKU0200,1,386.6,38.66,28.29,376.23,fulfilled
ITEM0018110,ORD011135,1,SKU0084,2,68.53,0.0,9.64,146.7,fulfilled
ITEM0018111,ORD011136,1,SKU0185,3,82.4,0.0,21.21,268.41,fulfilled
ITEM0018112,ORD011137,1,SKU0195,2,212.69,34.03,35.0,426.35,fulfilled
ITEM0018113,ORD011138,1,SKU0081,2,95.93,0.0,14.61,206.47,fulfilled
ITEM0018114,ORD011138,2,SKU0178,1,1116.06,0.0,98.63,1214.69,fulfilled
ITEM0018115,ORD011138,3,SKU0148,1,141.01,0.0,13.21,154.22,fulfilled
ITEM0018116,ORD011139,1,SKU0037,1,1473.05,117.84,110.5,1465.71,fulfilled
ITEM0018117,ORD011140,1,SKU0173,1,42.14,0.0,3.14,45.28,fulfilled
ITEM0018118,ORD011140,2,SKU0137,1,1854.27,0.0,164.06,2018.33,fulfilled
ITEM0018119,ORD011141,1,SKU0100,1,1987.44,0.0,200.77,2188.21,fulfilled
ITEM0018120,ORD011141,2,SKU0092,2,60.04,0.0,8.81,128.89,fulfilled
ITEM0018121,ORD011142,1,SKU0135,1,273.38,0.0,26.62,300.0,fulfilled
ITEM0018122,ORD011143,1,SKU0022,3,33.38,10.01,8.85,98.98,fulfilled
ITEM0018123,ORD011143,2,SKU0139,2,93.15,0.0,14.24,200.54,fulfilled
ITEM0018124,ORD011144,1,SKU0111,1,1266.43,0.0,103.67,1370.1,fulfilled
ITEM0018125,ORD011144,2,SKU0072,1,1914.15,0.0,163.1,2077.25,fulfilled
ITEM0018126,ORD011144,3,SKU0069,3,214.12,64.24,52.46,630.58,fulfilled
ITEM0018127,ORD011145,1,SKU0199,3,88.75,26.62,21.16,260.79,fulfilled
ITEM0018128,ORD011146,1,SKU0168,1,1644.17,0.0,150.44,1794.61,fulfilled
ITEM0018129,ORD011146,2,SKU0153,1,1996.23,159.7,140.48,1977.01,fulfilled
ITEM0018130,ORD011147,1,SKU0069,2,226.97,45.39,37.88,446.43,fulfilled
ITEM0018131,ORD011147,2,SKU0099,2,24.12,0.0,4.56,52.8,fulfilled
ITEM0018132,ORD011148,1,SKU0218,2,134.58,0.0,25.77,294.93,fulfilled
ITEM0018133,ORD011149,1,SKU0067,1,1653.64,165.36,139.47,1627.75,fulfilled
ITEM0018134,ORD011150,1,SKU0219,2,15.9,3.18,2.23,30.85,fulfilled
ITEM0018135,ORD011151,1,SKU0108,1,1853.72,148.3,171.71,1877.13,fulfilled
ITEM0018136,ORD011152,1,SKU0142,3,49.37,0.0,11.97,160.08,fulfilled
ITEM0018137,ORD011153,1,SKU0080,1,36.43,0.0,3.17,39.6,fulfilled
ITEM0018138,ORD011153,2,SKU0015,1,518.42,0.0,38.17,556.59,fulfilled
ITEM0018139,ORD011154,1,SKU0079,1,2400.81,0.0,251.15,2651.96,backordered
ITEM0018140,ORD011154,2,SKU0009,3,184.88,0.0,40.32,594.96,fulfilled
ITEM0018141,ORD011154,3,SKU0207,1,1813.15,0.0,130.39,1943.54,fulfilled
ITEM0018142,ORD011154,4,SKU0139,1,73.54,0.0,6.97,80.51,fulfilled
ITEM0018143,ORD011155,1,SKU0152,1,133.12,13.31,12.4,132.21,fulfilled
ITEM0018144,ORD011156,1,SKU0013,1,351.81,17.59,27.97,362.19,fulfilled
ITEM0018145,ORD011156,2,SKU0028,2,122.43,0.0,25.15,270.01,fulfilled
ITEM0018146,ORD011157,1,SKU0081,1,91.32,0.0,8.19,99.51,fulfilled
ITEM0018147,ORD011157,2,SKU0212,2,270.32,0.0,38.33,578.97,fulfilled
ITEM0018148,ORD011158,1,SKU0075,1,160.19,8.01,15.64,167.82,fulfilled
ITEM0018149,ORD011159,1,SKU0007,3,26.33,0.0,7.24,86.23,fulfilled
ITEM0018150,ORD011160,1,SKU0118,1,304.6,15.23,28.96,318.33,fulfilled
ITEM0018151,ORD011161,1,SKU0003,1,115.74,0.0,8.74,124.48,fulfilled
ITEM0018152,ORD011162,1,SKU0033,1,13.66,0.0,1.32,14.98,fulfilled
ITEM0018153,ORD011163,1,SKU0010,2,97.5,19.5,13.2,188.7,fulfilled
ITEM0018154,ORD011164,1,SKU0029,1,1379.45,0.0,127.34,1506.79,fulfilled
ITEM0018155,ORD011165,1,SKU0022,3,32.53,0.0,8.89,106.48,fulfilled
ITEM0018156,ORD011166,1,SKU0205,2,74.62,0.0,14.19,163.43,fulfilled
ITEM0018157,ORD011167,1,SKU0067,1,1429.21,142.92,123.66,1409.95,fulfilled
ITEM0018158,ORD011168,1,SKU0089,2,238.65,23.87,37.8,491.23,fulfilled
ITEM0018159,ORD011169,1,SKU0064,1,169.15,16.92,12.27,164.5,fulfilled
ITEM0018160,ORD011169,2,SKU0074,1,809.91,0.0,77.92,887.83,fulfilled
ITEM0018161,ORD011170,1,SKU0139,1,82.98,0.0,5.95,88.93,fulfilled
ITEM0018162,ORD011171,1,SKU0003,2,110.81,22.16,14.25,213.71,fulfilled
ITEM0018163,ORD011172,1,SKU0163,1,1095.38,109.54,73.98,1059.82,fulfilled
ITEM0018164,ORD011172,2,SKU0154,3,88.73,0.0,25.36,291.55,fulfilled
ITEM0018165,ORD011173,1,SKU0086,2,76.26,15.25,11.91,149.18,fulfilled
ITEM0018166,ORD011174,1,SKU0129,1,514.8,41.18,33.43,507.05,fulfilled
ITEM0018167,ORD011174,2,SKU0107,1,1520.14,152.01,136.88,1505.01,fulfilled
ITEM0018168,ORD011175,1,SKU0207,1,1873.95,0.0,181.05,2055.0,fulfilled
ITEM0018169,ORD011176,1,SKU0191,1,2270.07,0.0,188.64,2458.71,fulfilled
ITEM0018170,ORD011177,1,SKU0147,1,2175.22,0.0,155.03,2330.25,fulfilled
ITEM0018171,ORD011177,2,SKU0156,1,105.05,0.0,10.9,115.95,fulfilled
ITEM0018172,ORD011178,1,SKU0043,1,1015.3,0.0,71.6,1086.9,fulfilled
ITEM0018173,ORD011178,2,SKU0079,1,2053.86,0.0,196.71,2250.57,fulfilled
ITEM0018174,ORD011178,3,SKU0185,1,84.48,6.76,6.74,84.46,fulfilled
ITEM0018175,ORD011179,1,SKU0217,3,32.25,0.0,9.61,106.36,fulfilled
ITEM0018176,ORD011180,1,SKU0128,1,789.83,39.49,72.63,822.97,fulfilled
ITEM0018177,ORD011181,1,SKU0066,1,161.93,16.19,10.41,156.15,fulfilled
ITEM0018178,ORD011181,2,SKU0092,3,63.2,0.0,17.64,207.24,fulfilled
ITEM0018179,ORD011181,3,SKU0136,1,1121.87,0.0,97.7,1219.57,fulfilled
ITEM0018180,ORD011182,1,SKU0045,3,66.4,0.0,16.38,215.58,fulfilled
ITEM0018181,ORD011183,1,SKU0149,3,74.59,11.19,20.87,233.45,fulfilled
ITEM0018182,ORD011183,2,SKU0153,1,2091.65,167.33,163.98,2088.3,fulfilled
ITEM0018183,ORD011184,1,SKU0001,3,212.2,0.0,53.42,690.02,fulfilled
ITEM0018184,ORD011185,1,SKU0067,1,1659.56,0.0,118.67,1778.23,fulfilled
ITEM0018185,ORD011185,2,SKU0069,3,207.86,0.0,60.36,683.94,fulfilled
ITEM0018186,ORD011186,1,SKU0210,3,142.69,0.0,39.93,468.0,fulfilled
ITEM0018187,ORD011187,1,SKU0144,3,176.76,42.42,35.85,523.71,fulfilled
ITEM0018188,ORD011188,1,SKU0184,2,219.52,0.0,45.88,484.92,fulfilled
ITEM0018189,ORD011189,1,SKU0137,1,1559.41,0.0,145.34,1704.75,fulfilled
ITEM0018190,ORD011190,1,SKU0201,3,249.48,37.42,64.06,775.08,fulfilled
ITEM0018191,ORD011191,1,SKU0085,2,83.92,8.39,15.94,175.39,fulfilled
ITEM0018192,ORD011191,2,SKU0150,1,85.72,6.86,7.54,86.4,fulfilled
ITEM0018193,ORD011191,3,SKU0192,1,256.61,0.0,21.69,278.3,fulfilled
ITEM0018194,ORD011191,4,SKU0067,1,1541.62,154.16,105.11,1492.57,fulfilled
ITEM0018195,ORD011192,1,SKU0181,5,119.26,29.82,51.97,618.45,fulfilled
ITEM0018196,ORD011193,1,SKU0158,1,765.23,0.0,63.82,829.05,fulfilled
ITEM0018197,ORD011193,2,SKU0043,1,965.83,0.0,99.66,1065.49,fulfilled
ITEM0018198,ORD011194,1,SKU0154,2,80.66,0.0,13.91,175.23,fulfilled
ITEM0018199,ORD011194,2,SKU0008,3,37.09,5.56,10.54,116.25,fulfilled
ITEM0018200,ORD011194,3,SKU0015,1,524.07,0.0,38.42,562.49,backordered
ITEM0018201,ORD011195,1,SKU0086,2,78.22,15.64,11.87,152.67,fulfilled
ITEM0018202,ORD011196,1,SKU0017,1,325.54,0.0,34.0,359.54,fulfilled
ITEM0018203,ORD011197,1,SKU0043,1,966.27,0.0,89.59,1055.86,fulfilled
ITEM0018204,ORD011198,1,SKU0216,3,155.4,0.0,35.88,502.08,fulfilled
ITEM0018205,ORD011199,1,SKU0202,1,1342.11,0.0,115.51,1457.62,fulfilled
ITEM0018206,ORD011200,1,SKU0058,3,165.79,0.0,38.6,535.97,backordered
ITEM0018207,ORD011201,1,SKU0122,2,28.06,5.61,4.08,54.59,fulfilled
ITEM0018208,ORD011202,1,SKU0145,1,606.73,0.0,49.56,656.29,fulfilled
ITEM0018209,ORD011203,1,SKU0211,1,156.2,0.0,16.36,172.56,fulfilled
ITEM0018210,ORD011203,2,SKU0115,1,1793.36,0.0,149.34,1942.7,fulfilled
ITEM0018211,ORD011204,1,SKU0108,1,1697.76,0.0,133.39,1831.15,fulfilled
ITEM0018212,ORD011205,1,SKU0117,1,326.01,0.0,23.77,349.78,fulfilled
ITEM0018213,ORD011206,1,SKU0082,1,373.51,0.0,33.65,407.16,fulfilled
ITEM0018214,ORD011207,1,SKU0151,1,453.22,0.0,44.69,497.91,fulfilled
ITEM0018215,ORD011207,2,SKU0077,1,621.4,31.07,43.76,634.09,fulfilled
ITEM0018216,ORD011208,1,SKU0184,2,215.89,21.59,31.54,441.73,fulfilled
ITEM0018217,ORD011208,2,SKU0023,1,682.31,34.12,66.76,714.95,fulfilled
ITEM0018218,ORD011209,1,SKU0154,1,75.5,0.0,7.12,82.62,fulfilled
ITEM0018219,ORD011209,2,SKU0173,3,39.67,5.95,8.99,122.05,fulfilled
ITEM0018220,ORD011210,1,SKU0110,3,55.34,13.28,11.2,163.94,fulfilled
ITEM0018221,ORD011211,1,SKU0130,2,107.86,0.0,22.12,237.84,fulfilled
ITEM0018222,ORD011211,2,SKU0219,3,17.97,0.0,5.43,59.34,fulfilled
ITEM0018223,ORD011211,3,SKU0044,1,476.95,0.0,37.38,514.33,fulfilled
ITEM0018224,ORD011212,1,SKU0215,3,53.97,0.0,16.53,178.44,fulfilled
ITEM0018225,ORD011213,1,SKU0161,1,748.94,74.89,54.4,728.45,fulfilled
ITEM0018226,ORD011213,2,SKU0132,1,1438.86,0.0,130.36,1569.22,fulfilled
ITEM0018227,ORD011213,3,SKU0171,1,598.68,29.93,40.77,609.52,fulfilled
ITEM0018228,ORD011214,1,SKU0076,1,34.09,2.73,3.13,34.49,fulfilled
ITEM0018229,ORD011214,2,SKU0104,1,1530.59,76.53,146.45,1600.51,fulfilled
ITEM0018230,ORD011214,3,SKU0061,1,410.8,20.54,33.79,424.05,fulfilled
ITEM0018231,ORD011215,1,SKU0069,3,214.31,64.29,44.7,623.34,fulfilled
ITEM0018232,ORD011216,1,SKU0136,1,1131.92,56.6,75.86,1151.18,fulfilled
ITEM0018233,ORD011216,2,SKU0031,1,1992.48,0.0,200.77,2193.25,fulfilled
ITEM0018234,ORD011217,1,SKU0076,2,37.53,7.51,5.89,73.44,fulfilled
ITEM0018235,ORD011218,1,SKU0214,3,54.53,0.0,14.73,178.32,fulfilled
ITEM0018236,ORD011219,1,SKU0012,1,535.47,0.0,42.01,577.48,fulfilled
ITEM0018237,ORD011220,1,SKU0169,5,133.8,66.9,46.21,648.31,fulfilled
ITEM0018238,ORD011221,1,SKU0032,1,140.45,0.0,14.49,154.94,fulfilled
ITEM0018239,ORD011222,1,SKU0081,3,89.66,26.9,18.93,261.01,fulfilled
ITEM0018240,ORD011223,1,SKU0183,3,234.68,70.4,52.01,685.65,backordered
ITEM0018241,ORD011223,2,SKU0057,1,324.37,0.0,29.87,354.24,fulfilled
ITEM0018242,ORD011224,1,SKU0109,1,1141.92,0.0,90.89,1232.81,fulfilled
ITEM0018243,ORD011225,1,SKU0063,3,246.42,36.96,52.58,754.88,fulfilled
ITEM0018244,ORD011226,1,SKU0081,1,90.11,0.0,8.38,98.49,fulfilled
ITEM0018245,ORD011227,1,SKU0204,3,31.33,4.7,6.39,95.68,fulfilled
ITEM0018246,ORD011227,2,SKU0049,1,262.58,0.0,18.79,281.37,fulfilled
ITEM0018247,ORD011227,3,SKU0025,3,132.63,0.0,39.86,437.75,fulfilled
ITEM0018248,ORD011228,1,SKU0092,3,59.9,0.0,14.0,193.7,fulfilled
ITEM0018249,ORD011229,1,SKU0138,1,1231.97,98.56,108.52,1241.93,fulfilled
ITEM0018250,ORD011230,1,SKU0060,1,43.12,4.31,3.36,42.17,fulfilled
ITEM0018251,ORD011230,2,SKU0073,1,1856.45,0.0,136.2,1992.65,fulfilled
ITEM0018252,ORD011231,1,SKU0082,1,427.08,42.71,37.69,422.06,fulfilled
ITEM0018253,ORD011231,2,SKU0142,1,48.81,2.44,4.68,51.05,fulfilled
ITEM0018254,ORD011232,1,SKU0028,2,125.23,0.0,26.04,276.5,fulfilled
ITEM0018255,ORD011233,1,SKU0068,3,76.58,0.0,17.0,246.74,fulfilled
ITEM0018256,ORD011234,1,SKU0105,1,308.32,0.0,26.41,334.73,fulfilled
ITEM0018257,ORD011234,2,SKU0095,1,1651.42,132.11,126.45,1645.76,fulfilled
ITEM0018258,ORD011235,1,SKU0211,1,148.62,7.43,10.33,151.52,fulfilled
ITEM0018259,ORD011235,2,SKU0050,1,200.66,10.03,14.73,205.36,fulfilled
ITEM0018260,ORD011236,1,SKU0154,3,92.21,0.0,23.72,300.35,fulfilled
ITEM0018261,ORD011237,1,SKU0122,1,24.88,0.0,2.26,27.14,fulfilled
ITEM0018262,ORD011237,2,SKU0063,3,214.58,0.0,53.28,697.02,backordered
ITEM0018263,ORD011238,1,SKU0108,1,1536.05,153.61,136.62,1519.06,fulfilled
ITEM0018264,ORD011238,2,SKU0212,3,256.87,0.0,69.5,840.11,fulfilled
ITEM0018265,ORD011238,3,SKU0089,3,235.04,0.0,59.18,764.3,fulfilled
ITEM0018266,ORD011239,1,SKU0159,4,137.16,0.0,53.59,602.23,fulfilled
ITEM0018267,ORD011240,1,SKU0015,1,574.04,57.4,36.36,553.0,fulfilled
ITEM0018268,ORD011241,1,SKU0117,1,312.43,0.0,23.19,335.62,fulfilled
ITEM0018269,ORD011241,2,SKU0120,1,1264.22,0.0,120.47,1384.69,fulfilled
ITEM0018270,ORD011241,3,SKU0053,1,1777.73,177.77,159.1,1759.06,fulfilled
ITEM0018271,ORD011242,1,SKU0065,1,164.46,0.0,12.48,176.94,fulfilled
ITEM0018272,ORD011243,1,SKU0152,2,111.27,0.0,19.0,241.54,fulfilled
ITEM0018273,ORD011244,1,SKU0165,1,39.63,0.0,3.12,42.75,fulfilled
ITEM0018274,ORD011244,2,SKU0156,3,115.26,34.58,31.99,343.19,fulfilled
ITEM0018275,ORD011245,1,SKU0026,3,119.34,0.0,32.76,390.78,fulfilled
ITEM0018276,ORD011246,1,SKU0067,1,1676.96,0.0,154.62,1831.58,fulfilled
ITEM0018277,ORD011246,2,SKU0176,2,235.22,23.52,43.23,490.15,fulfilled
ITEM0018278,ORD011246,3,SKU0122,1,26.2,1.31,2.28,27.17,fulfilled
ITEM0018279,ORD011247,1,SKU0196,1,399.33,0.0,34.58,433.91,fulfilled
ITEM0018280,ORD011248,1,SKU0054,1,317.22,31.72,29.87,315.37,fulfilled
ITEM0018281,ORD011248,2,SKU0137,1,1797.0,179.7,136.03,1753.33,fulfilled
ITEM0018282,ORD011249,1,SKU0027,1,149.51,0.0,11.69,161.2,fulfilled
ITEM0018283,ORD011250,1,SKU0097,4,129.29,25.86,41.99,533.29,fulfilled
ITEM0018284,ORD011250,2,SKU0029,1,1358.16,108.65,92.63,1342.14,fulfilled
